id,acousticness,name,artists,danceability,duration_ms,energy,explicit,instrumentialness key,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,Sampled Times,CoveredTimes,Remix Times,Remix of ,Sample of,Cover Of
0l9Pz0z9muz6B4ywZQi1Yp,0.000123,Giant Steps - Mixed,['Genix'],0.559,240000,0.927,0,0.779,5,0.352,-7.046,1,16,2020-12-03,0.0308,128.002,0.104,2020,-1,-1,-1,-1,-1,-1
29TyiQk8IyvFdjPbeYuRge,0.00154,Jack Names the Planets - 2019 - Remaster,['Ash'],0.275,172540,0.972,0,0.747,9,0.443,-2.178,1,7,2020-02-14,0.0748,151.607,0.336,2020,-1,-1,-1,-1,-1,-1
6NhS5LwYbJ6xD7BGvlWRJO,0.0969,One Margarita,['Luke Bryan'],0.641,193427,0.842,0,0,9,0.169,-4.872,1,69,2020-03-13,0.0464,89.997,0.738,2020,-1,-1,-1,-1,-1,-1
7MXgrcOQAJ5VwSNUL0lDd3,0.0133,Blinding Lights (with ROSALÍA) - Remix,"['The Weeknd', 'ROSALÍA']",0.49,216123,0.694,0,4.62E-05,5,0.0946,-5.793,0,78,2020-12-04,0.0618,170.903,0.249,2020,-1,-1,-1,-1,-1,-1
4F7OhGzwdeqecEQTavdBsF,0.0507,King,['Years & Years'],0.552,225200,0.854,0,0,4,0.382,-4.47,0,15,2020-07-03,0.0487,120.143,0.446,2020,1,8,8,-1,-1,-1
0uAkm1iQLrzweZ4U1iXy6w,0.114,Alfred’s Theme,['Eminem'],0.721,339345,0.903,1,0,1,0.337,-2.968,1,74,2020-12-18,0.386,97.113,0.701,2020,-1,-1,-1,-1,-1,-1
4D3LEYA17P6dGBk2NJcO4D,0.000351,Catharsis - Mixed,"['Alan Morris', 'Martin Drake']",0.44,268132,0.981,0,0.949,6,0.54,-7.569,0,20,2020-12-28,0.109,137.705,0.078,2020,-1,-1,-1,-1,-1,-1
3MPZ6XvLVHsAazk9ffLslw,0.0121,Key To My Heart - Live 2019,['The Kelly Family'],0.414,165107,0.916,0,0,6,0.955,-6.143,0,18,2020-04-03,0.0951,150.505,0.549,2020,-1,-1,-1,-1,-1,-1
07lWoDFuTaMXH3Ez2fguFa,0.253,We Had A Dream - Live 2019,['The Kelly Family'],0.468,268347,0.328,0,0,11,0.884,-9.328,0,21,2020-04-03,0.0342,130.344,0.116,2020,-1,-1,-1,-1,-1,-1
29Hb4PAoj5Qe4O3xaVwcwu,0.0574,Once In A While - Live 2019,['The Kelly Family'],0.514,206373,0.802,0,0,9,0.565,-5.328,1,20,2020-04-03,0.0321,117.304,0.35,2020,-1,-1,-1,-1,-1,-1
7ooMMJ57DvXJ9QrdA2IKzb,0.106,Wayne's Story,['King Von'],0.663,138467,0.483,1,0,8,0.122,-7.885,1,69,2020-10-30,0.402,144.123,0.374,2020,-1,-1,-1,-1,-1,-1
0OcbQA6CJBzMzJrZsaL46X,0.237,We Are The World - Live 2019,['The Kelly Family'],0.368,298133,0.707,0,0,4,0.963,-7.113,1,21,2020-04-03,0.0422,145.551,0.397,2020,-1,-1,-1,-1,-1,-1
4TqFypac3DGlX2EobZUvCK,0.0526,Illusion,"['Armin van Buuren', 'AVIRA']",0.529,207457,0.741,0,0.884,0,0.135,-9.841,0,21,2020-12-11,0.0333,125.026,0.16,2020,-1,-1,-1,-1,-1,-1
4v8jmsVox8VwU5js3JHOJZ,0.0428,Gimme What I Want,['Miley Cyrus'],0.659,151720,0.765,0,0,0,0.0783,-5.392,0,74,2020-11-27,0.0591,89.983,0.41,2020,-1,-1,-1,-1,-1,-1
4GBkffrtA51p17JH35irGA,0.737,‘tis the damn season,['Taylor Swift'],0.575,229840,0.435,0,5.38E-05,5,0.105,-8.193,1,72,2020-12-10,0.0311,145.91,0.351,2020,-1,-1,-1,-1,-1,-1
7LGnCsigzFh09fNjO8yWAb,0.0441,Never Really Get There - Mixed,"['CRi', 'Jesse Mac Cormack']",0.524,235000,0.63,0,0.278,6,0.0691,-9.134,1,18,2020-12-17,0.0402,110.431,0.626,2020,-1,-1,-1,-1,-1,-1
4h7qcXBtaOJnmrapxoWxGf,0.206,Isis (feat. Logic),"['Joyner Lucas', 'Logic']",0.884,236501,0.936,1,0,1,0.262,-3.931,1,73,2020-03-27,0.167,120.004,0.758,2020,-1,-1,-1,-1,-1,-1
2WUVQQAsWvScEdBVilRYaR,0.889,The Lighthouse Keeper,['Sam Smith'],0.394,247493,0.17,0,0,0,0.105,-10.368,1,74,2020-11-20,0.0451,130.721,0.315,2020,-1,-1,-1,-1,-1,-1
04BEsEfYLK0kMxtGjcD6vA,0.0391,The Legacy - ReOrder Remix,"['Saltwater', 'ReOrder']",0.455,206658,0.991,0,0.922,5,0.463,-4.295,0,22,2020-12-11,0.0881,136.042,0.194,2020,-1,-1,-1,-1,-1,-1
0oH0OIeKJSAT5bdFkbz20A,0.275,Havin My Way (feat. Lil Durk),"['Lil Skies', 'Lil Durk']",0.802,211654,0.737,1,0,6,0.113,-4.862,0,72,2020-03-04,0.0757,127.013,0.712,2020,-1,-1,-1,-1,-1,-1
6eXFl418w8hsxKcLgv1jwJ,0.0611,Lonely (with Jonas Brothers),"['Diplo', 'Jonas Brothers']",0.739,139810,0.717,0,0,1,0.206,-5.123,1,76,2020-05-27,0.0565,98.047,0.529,2020,-1,-1,-1,-1,-1,-1
6ryWmFIfWRxIuqmUPtKIDh,0.481,Redman,['Lil Durk'],0.74,95915,0.511,1,0,9,0.12,-10.507,0,69,2020-12-24,0.262,160.017,0.841,2020,-1,-1,-1,-1,-1,-1
0lCl3sNulYOkIsk1PfHNVj,0.0746,Let My People Go - Live 2019,['The Kelly Family'],0.402,193507,0.802,0,0,2,0.264,-5.804,1,17,2020-04-03,0.0471,155.498,0.365,2020,-1,-1,-1,-1,-1,-1
7mgn2LLg6ACkjBmCyw56Jx,0.0333,White Christmas - Live 2019,['The Kelly Family'],0.427,218240,0.787,0,0,4,0.926,-6.454,1,15,2020-04-03,0.0454,78.51,0.397,2020,-1,-1,-1,-1,-1,-1
1QSZvE4s4bjgouKiNry2h8,0.0949,Baila Mi Corazon - Live 2019,['The Kelly Family'],0.564,200733,0.715,0,0,5,0.721,-6.567,0,16,2020-04-03,0.0536,113.405,0.642,2020,-1,-1,-1,-1,-1,-1
6XtydPaRfL3rxmwS6D6pkk,0.0259,Baby Smile - Live 2019,['The Kelly Family'],0.436,183520,0.906,0,0,2,0.973,-5.749,1,20,2020-04-03,0.0724,146.536,0.663,2020,-1,-1,-1,-1,-1,-1
7ySj0OjRHh9q5iNl5wgzTx,0.471,First Time - Live 2019,['The Kelly Family'],0.279,227347,0.521,0,0,0,0.815,-6.765,1,20,2020-04-03,0.0289,141.92,0.071,2020,-1,-1,-1,-1,-1,-1
7KFeoF0B0F1hIrk6OAIYkm,0.00012,Why Why Why - Live 2019,['The Kelly Family'],0.178,323920,0.895,0,2.46E-05,9,0.967,-5.567,1,21,2020-04-03,0.0752,154.157,0.175,2020,-1,-1,-1,-1,-1,-1
1pSaHlggqvwxIhP8dTCzDQ,0.299,El Camino - Live 2019,['The Kelly Family'],0.378,226493,0.558,0,0,2,0.982,-7.246,0,18,2020-04-03,0.0373,80.511,0.294,2020,-1,-1,-1,-1,-1,-1
6zw1oECDvfCeme0W1AvWTf,0.0648,Break Free - Live 2019,['The Kelly Family'],0.567,164253,0.876,0,3.31E-06,8,0.982,-5.391,0,17,2020-04-03,0.0519,111.708,0.715,2020,-1,-1,-1,-1,-1,-1
0ORw9d6PWAkrBwZVoQI9cw,0.0879,She's Crazy - Live 2019,['The Kelly Family'],0.116,109560,0.358,0,0.91,2,0.425,-10.131,1,19,2020-04-03,0.0326,86.24,0.0594,2020,-1,-1,-1,-1,-1,-1
0yqObsqCWbWm6ilKf9djLp,0.114,Ares Qui - Live 2019,['The Kelly Family'],0.587,214627,0.859,0,0,0,0.775,-5.45,1,20,2020-04-03,0.0497,110.851,0.814,2020,-1,-1,-1,-1,-1,-1
3ZhkAvhfVNjn3gvGWek43G,0.39,Roses Of Red - Live 2019,['The Kelly Family'],0.697,233133,0.606,0,0.000347,9,0.918,-8.869,1,20,2020-04-03,0.0323,100.002,0.452,2020,-1,-1,-1,-1,-1,-1
7j49Tmybb5oKJHj9ESAXVi,0.0947,Over The Hump - Live 2019,['The Kelly Family'],0.502,261360,0.876,0,0,9,0.895,-6.987,1,20,2020-04-03,0.0622,154.047,0.524,2020,-1,-1,-1,-1,-1,-1
1jUnRniqTMKfA7hVFjTEhT,0.178,I Can't Help Myself - Live 2019,['The Kelly Family'],0.502,167787,0.406,0,0,2,0.944,-8.07,1,19,2020-04-03,0.0292,96.856,0.489,2020,-1,-1,-1,-1,-1,-1
1rnqrISQSxvUH9diap13xv,0.0396,Brace Yourself (IMPAQT 2019 Anthem),['D-Block & S-te-Fan'],0.408,265098,0.938,0,3.46E-06,5,0.347,-2.56,0,15,2020-02-03,0.121,153.002,0.232,2020,-1,-1,-1,-1,-1,-1
5Duju4HtEeDvgwrT8pJxYn,0.938,"I Was Born About Four Thousand Years Ago - In the Shadow of the Hill Outtake, 2019",['Tom Brosseau'],0.704,206100,0.102,0,0.000242,9,0.112,-16.8,1,0,2020-03-27,0.0569,98.367,0.62,2020,-1,-1,-1,-1,-1,-1
5l8Wby2r88N5WBmQvXBva2,0.516,Cover The Road - Live 2019,['The Kelly Family'],0.447,267013,0.159,0,0,7,0.633,-11.037,1,20,2020-04-03,0.0379,117.87,0.122,2020,-1,-1,-1,-1,-1,-1
2OYoA79mBB1Ak1KH39oXo7,0.38,Take My Hand - Live 2019,['The Kelly Family'],0.258,157973,0.816,0,0,2,0.936,-5.379,1,18,2020-04-03,0.0463,151.931,0.579,2020,-1,-1,-1,-1,-1,-1
4bSxHImkkUSdQ9q2KkwZ1p,0.75,Oh Holy Night - Live 2019,['The Kelly Family'],0.267,157733,0.407,0,1.30E-06,0,0.86,-9.061,1,15,2020-04-03,0.0311,138.279,0.152,2020,-1,-1,-1,-1,-1,-1
7LE1K0lZyRFZjSlrnm7lfD,0.104,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","['Jay Wheeler', 'Myke Towers', 'Rauw Alejandro', 'DJ Nelson', 'Jhay Cortez', 'Lunay', 'Kendo Kaponi']",0.841,382555,0.674,1,0,2,0.131,-5.35,1,83,2020-12-17,0.0962,90.007,0.761,2020,-1,-1,-1,-1,-1,-1
6iEnHKbnCCSzcyTxiWRpM0,0.1,"Sniffing About - Live at Bonn, Germany, 2005",['Paul Carrack'],0.497,416808,0.804,0,3.75E-06,2,0.886,-7.695,1,6,2020-02-28,0.0523,141.9,0.466,2020,-1,-1,-1,-1,-1,-1
2IUvOmmanZF5eSiAVYiJCx,0.251,Close,"['Nick Jonas', 'Tove Lo']",0.66,234213,0.624,0,0,6,0.144,-5.276,0,10,2020-09-25,0.0789,124.048,0.402,2020,-1,9,2,-1,-1,-1
2IUvOmmanZF5eSiAVYiJCx,0.251,Close,"['Nick Jonas', 'Tove Lo']",0.66,234213,0.624,0,0,6,0.144,-5.276,0,10,2020-09-25,0.0789,124.048,0.402,2020,-1,9,2,-1,-1,-1
2IUvOmmanZF5eSiAVYiJCx,0.251,Close,"['Nick Jonas', 'Tove Lo']",0.66,234213,0.624,0,0,6,0.144,-5.276,0,10,2020-09-25,0.0789,124.048,0.402,2020,-1,9,2,-1,-1,-1
79OzL9u7MzoNJbsPFJcxog,0.536,Strange Sky,"['Martin Green', 'Adam Holmes', 'Becky Unthank']",0.45,267777,0.284,0,0.333,4,0.166,-14.764,0,0,2020-12-11,0.0363,119.969,0.0624,2020,-1,-1,-1,-1,-1,-1
2x8ord8DVgfgJnWdXYrUso,0.213,On A Clear Day You Can See Forever - Remastered 2010,['Matt Monro'],0.491,113413,0.637,0,0,5,0.053,-11.718,1,6,2020-03-13,0.139,128.619,0.501,2020,-1,-1,-1,-1,-1,-1
4HSss8T7v616Fi2bBJRDhD,0.00326,On The Highway,"['Brett Johnson', 'Dave Barker']",0.807,389133,0.449,0,0.71,7,0.654,-10.799,0,0,2020-11-12,0.105,127.012,0.813,2020,-1,-1,-1,-1,-1,-1
1b1NZNHzZ5aKOfFLfHBsJE,0.821,My Favourite Dress,['Eddi Reader'],0.325,170372,0.261,0,5.76E-05,10,0.126,-15.636,1,0,2020-12-11,0.0312,166.392,0.197,2020,-1,-1,-1,-1,-1,-1
0qX5oFsCe4Vv2EAFeohPhF,0.787,Sunset,['Boo Hewerdine'],0.618,232893,0.0795,0,1.30E-05,6,0.121,-11.77,1,0,2020-12-11,0.0331,79.227,0.33,2020,-1,-1,-1,-1,-1,-1
2MGXVzw5jGwjgmWVprUzGO,0.0636,Laffy Taffy,['Tough Rhymes'],0.898,225000,0.46,0,0,0,0.0714,-8.193,1,0,2020-06-09,0.449,155.051,0.468,2020,-1,-1,-1,-1,-1,-1
7pBECOuwqwhoDv64bUosI2,0.827,I Saw the Dead,"['Martin Green', 'Becky Unthank']",0.235,397773,0.247,0,0.0097,4,0.0935,-12.112,1,0,2020-12-11,0.0336,98.239,0.039,2020,-1,-1,-1,-1,-1,-1
07IAltYNuRNl4q3Z54Ml8o,0.809,To America,"['Joan As Police Woman', 'Rufus Wainwright']",0.344,342347,0.368,0,0.0795,10,0.0879,-9.115,0,1,2020-12-11,0.0311,122.389,0.36,2020,-1,-1,-1,-1,-1,-1
1PQLW9vZr0FAY36EGvMBYv,0.152,I Defy,"['Joan As Police Woman', 'Antony']",0.623,212613,0.597,0,0.0025,4,0.404,-8.512,0,1,2020-12-11,0.032,142.325,0.686,2020,-1,-1,-1,-1,-1,-1
5edwkttoOA9u2C2efHZiC9,0.46,"Inspire Me - Live at Bonn, Germany, 2005",['Paul Carrack'],0.632,323380,0.73,0,2.53E-05,11,0.986,-8.687,0,7,2020-02-28,0.0315,102.961,0.592,2020,-1,-1,-1,-1,-1,-1
2Hch8oumDJN352vaFNVH99,0.141,The Portal,"['Martin Green', 'James Holden']",0.903,397240,0.56,0,0.86,5,0.422,-8.228,1,0,2020-12-11,0.161,123.032,0.658,2020,-1,-1,-1,-1,-1,-1
3apNYwY06Q5KHRfFfNDdOF,0.204,Hot In Herre,['Nelly'],0.956,228240,0.741,1,0,11,0.0615,-4.753,0,9,2020-09-25,0.124,107.075,0.911,2020,8,10,3,-1,1,-1
3apNYwY06Q5KHRfFfNDdOF,0.204,Hot In Herre,['Nelly'],0.956,228240,0.741,1,0,11,0.0615,-4.753,0,9,2020-09-25,0.124,107.075,0.911,2020,8,10,3,-1,1,-1
3apNYwY06Q5KHRfFfNDdOF,0.204,Hot In Herre,['Nelly'],0.956,228240,0.741,1,0,11,0.0615,-4.753,0,9,2020-09-25,0.124,107.075,0.911,2020,8,10,3,-1,1,-1
1FFDKkDGZtqHi1ALlYpPB0,0.00421,The Key to Life on Earth,['Richard Murphy'],0.626,247031,0.862,0,0,0,0.0489,-5.881,0,4,2020-12-30,0.0303,128.023,0.73,2020,-1,-1,-1,-1,-1,-1
3uBfPRvkRszuj8TV0bRiQQ,0.0206,Sorry,"['Oliver Twist', 'Roxx']",0.57,215118,0.572,0,0.0448,1,0.12,-10.218,1,0,2020-12-29,0.102,114.888,0.285,2020,-1,-1,-1,-1,-1,-1
3uBfPRvkRszuj8TV0bRiQQ,0.0206,Sorry,"['Oliver Twist', 'Roxx']",0.57,215118,0.572,0,0.0448,1,0.12,-10.218,1,0,2020-12-29,0.102,114.888,0.285,2020,-1,-1,-1,-1,-1,-1
29ABft067EDCcLZBMbMAqu,0.000483,2000 Years,['Cable Car Theory'],0.404,105613,0.852,1,0.298,5,0.197,-9.205,1,0,2020-05-17,0.109,122.194,0.766,2020,-1,-1,-1,-1,-1,-1
5sJI4cNWIFujdQ2jbUVdZx,0.103,Ghetto Gospel,['Tough Rhymes'],0.842,233000,0.531,0,2.71E-05,5,0.171,-8.541,0,0,2020-06-09,0.0871,80.533,0.521,2020,-1,-1,-1,-1,-1,-1
7qC8YCk24tchVdpcqWgzPs,0.0697,Happy People - Radio Edit,"['Geo Da Silva', 'Fizo Faouez']",0.717,180938,0.961,0,6.52E-06,8,0.0382,-5.552,0,2,2020-12-25,0.055,127.956,0.961,2020,-1,-1,-1,-1,-1,-1
7qC8YCk24tchVdpcqWgzPs,0.0697,Happy People - Radio Edit,"['Geo Da Silva', 'Fizo Faouez']",0.717,180938,0.961,0,6.52E-06,8,0.0382,-5.552,0,2,2020-12-25,0.055,127.956,0.961,2020,-1,-1,-1,-1,-1,-1
4Sf1JvOATAIQMqN3Qaxgzg,0.0454,Lose Control,['Tough Rhymes'],0.877,194000,0.709,0,0,4,0.0818,-8.61,0,0,2020-06-09,0.0949,125.426,0.797,2020,-1,-1,-1,-1,-1,-1
6Skh3CBum0pZw9TOr7FQnX,0.0449,Safe With Me (with Audrey Mika),"['Gryffin', 'Audrey Mika']",0.497,205165,0.757,0,0,11,0.119,-4.189,1,74,2020-11-19,0.127,169.902,0.507,2020,-1,-1,-1,-1,-1,-1
4B0NKJVn3GguUXMMpfNgam,9.20E-05,Dark Lullabies (FYHYM2020),"['Ultimate', 'Maria Milewska']",0.344,111906,0.95,0,0.533,6,0.448,-6.856,0,14,2020-12-30,0.101,137.638,0.32,2020,-1,-1,-1,-1,-1,-1
4Zjdzxx0dsavsr7Ehr8fGE,0.203,Prospect (ft. Lil Baby),"['iann dior', 'Lil Baby']",0.816,226314,0.579,1,0,1,0.127,-6.097,1,69,2020-05-22,0.0867,120.078,0.43,2020,-1,-1,-1,-1,-1,-1
7nk7CGBIS8H0EWNZ0qt52l,0.000398,The Voice (FYHYM2020),"['Armin van Buuren', 'Cari']",0.496,97375,0.964,0,0.269,2,0.446,-6.026,1,13,2020-12-30,0.0534,137.943,0.256,2020,-1,-1,-1,-1,-1,-1
1t8qQtYGSf9nt3Y9TQC8M9,0.00153,Feel - Doza's Remix,"['Fred Everything', 'Peter Christianson', 'Dave Aju', 'Doza']",0.84,432000,0.802,0,0.642,7,0.261,-8.414,1,1,2020-11-12,0.135,122.548,0.377,2020,-1,-1,-1,-1,-1,-1
61GwL0yPJiguu9iujWNwTu,5.90E-05,Werkin With,['Demarkus Lewis'],0.798,376213,0.866,0,0.835,7,0.023,-8.542,1,0,2020-11-12,0.0459,126.009,0.0983,2020,-1,-1,-1,-1,-1,-1
489iU8K036orPJXNgC4No9,0.375,There's Nothing Holdin' Me Back,['Shawn Mendes'],0.866,199440,0.811,0,0,11,0.078,-4.063,0,12,2020-09-25,0.0553,121.995,0.969,2020,2,8,1,-1,-1,-1
6XdlZxuekTNXtTF6ZTwrdX,0.164,Remember the Name,['Tough Rhymes'],0.684,228000,0.729,0,2.87E-06,8,0.185,-9.623,1,0,2020-06-09,0.245,84.417,0.899,2020,-1,-1,-1,-1,-1,-1
175pP1hhxj0tUU9L82McD0,0.0645,Fix You,['Stereo Avenue'],0.242,295000,0.391,0,0.000642,3,0.104,-7.541,1,0,2020-06-09,0.0303,137.422,0.0729,2020,-1,-1,-1,-1,-1,-1
5OSFbyiqWYiNB3C23a6BTj,0.107,Wild Side,['MaxRiven'],0.877,170323,0.902,0,0.824,6,0.115,-7.306,1,1,2020-12-25,0.105,124.013,0.368,2020,-1,-1,-1,-1,-1,-1
0Vqwtcn1OUqZRfu6yBTdp1,0.0112,Gold Digger,['Tough Rhymes'],0.698,208000,0.763,0,0,7,0.19,-6.479,1,0,2020-06-09,0.193,92.43,0.481,2020,-1,-1,-1,-1,-1,-1
0dgTEMTtiZMj2TWPMw8KHw,0.00371,On My Mind - Montreal Dub,"['IZ', 'Everything', 'Joshua Iz', 'Fred Everything']",0.751,352387,0.878,0,0.543,9,0.14,-7.553,0,0,2020-11-12,0.0564,125.01,0.644,2020,-1,-1,-1,-1,-1,-1
6UvUWEfsJ9pSEZyzaC7T3O,0.0899,How We Do,['Tough Rhymes'],0.851,240000,0.696,0,1.17E-06,4,0.0344,-8.391,0,0,2020-06-09,0.369,98.025,0.649,2020,-1,-1,-1,-1,-1,-1
474C9EEBOKpZDHhUrBTdGC,0.00229,Murder On The Dancefloor - Radio Edit,['Sophie Ellis-Bextor'],0.737,216453,0.858,0,1.81E-05,1,0.162,-5.387,0,11,2020-09-25,0.0346,117.313,0.908,2020,3,1,6,-1,-1,-1
0SYkV937iAEErVLRGz60Xu,0.57,Twisted,['MaxRiven'],0.898,170323,0.811,0,0.917,7,0.142,-6.485,1,1,2020-12-25,0.0523,124.021,0.414,2020,-1,-1,-1,-1,-1,-1
0N8qqaCz6mRsuRfDDSrStC,0.000747,Friky Snake,"['Outwork', 'Dj Frisco', 'Marcos Peón']",0.735,386325,0.746,0,0.556,0,0.702,-8,1,1,2020-12-18,0.0644,128.029,0.285,2020,-1,-1,-1,-1,-1,-1
3ctfjrGLBSa0KlaBMdx5uq,0.00225,Memories,"['Fred Everything', 'JT Donaldson', 'Aima The Dreamer']",0.796,388571,0.924,0,0.852,2,0.193,-7.398,1,0,2020-11-12,0.075,126.008,0.77,2020,-1,-1,-1,-1,-1,-1
3EuW188Zat2iA366KagyRI,0.00142,Speed of Sound,['Stereo Avenue'],0.567,288000,0.783,0,0.00131,11,0.0591,-6.863,0,0,2020-06-09,0.0401,123.029,0.408,2020,-1,-1,-1,-1,-1,-1
54vXlTdWBIAyWYR1IRtOzB,0.00383,I Got U,"['Duke Dumont', 'Jax Jones']",0.636,285596,0.761,0,0.00784,9,0.0851,-7.752,0,11,2020-09-25,0.035,120.842,0.462,2020,-1,-1,5,-1,1,-1
4rB7WMVZZMxxMgPXrDYoBS,0.00678,Since U Been Gone,['Sassydee'],0.664,187000,0.828,0,6.87E-06,7,0.12,-5.566,1,0,2020-06-09,0.0464,131.055,0.452,2020,-1,-1,-1,-1,-1,-1
47GZ4Z3bJ7rTeIGLLqLUSX,0.000456,What's going on,['Elmo'],0.806,303871,0.654,0,0.857,8,0.0572,-10.389,1,0,2020-12-31,0.0643,124.006,0.192,2020,-1,-1,-1,-1,-1,-1
4Xt3KrgiLF9pwhtN6wXANq,2.60E-05,Friday - Trentemoller Remix,"['Fred Everything', '20for7', 'Vanessa Baker', 'trentemøller']",0.806,419200,0.468,0,0.645,0,0.0165,-13.494,1,0,2020-11-12,0.068,124,0.511,2020,-1,-1,-1,-1,-1,-1
3uJ0WUmrzpEjvXvn4hQK4I,0.00159,Simply Yes,"['Shur-I-Kan', 'Alexander East']",0.808,405359,0.655,0,0.711,11,0.065,-8.822,0,0,2020-11-12,0.0906,125.006,0.67,2020,-1,-1,-1,-1,-1,-1
7sVBHwsVhFhlnNpxdjEzQo,4.50E-05,Atmosphere,['Spyke'],0.675,259540,0.924,0,0.878,7,0.217,-4.098,1,0,2020-12-29,0.129,174.013,0.27,2020,-1,-1,-1,-1,-1,-1
7sVBHwsVhFhlnNpxdjEzQo,4.50E-05,Atmosphere,['Spyke'],0.675,259540,0.924,0,0.878,7,0.217,-4.098,1,0,2020-12-29,0.129,174.013,0.27,2020,-1,-1,-1,-1,-1,-1
5LZtB6nxvjIhUoElp3Zqk0,0.0505,Teach Me How To Love,['Shawn Mendes'],0.592,202357,0.885,0,2.38E-06,9,0.0843,-4.944,0,78,2020-12-04,0.0807,98.991,0.731,2020,-1,1,-1,-1,-1,-1
4bVkGwqMdPkjn6HLn3GEPr,0.258,"The Living Years - Live at Symphony Hall, Birmingham, 2017",['Paul Carrack'],0.588,344927,0.737,0,0.000329,1,0.983,-9.113,1,12,2020-01-17,0.0459,97.931,0.398,2020,-1,-1,-1,-1,-1,-1
4bVkGwqMdPkjn6HLn3GEPr,0.258,"The Living Years - Live at Symphony Hall, Birmingham, 2017",['Paul Carrack'],0.588,344927,0.737,0,0.000329,1,0.983,-9.113,1,12,2020-01-17,0.0459,97.931,0.398,2020,-1,-1,-1,-1,-1,-1
4saklk6nie3yiGePpBwUoc,0.0112,Dynamite,['BTS'],0.746,199054,0.765,0,0,6,0.0936,-4.41,0,91,2020-11-20,0.0993,114.044,0.737,2020,1,3,4,-1,-1,-1
0tbjiOUl4k492KPdWZS9sy,0.428,7 Summers,['Morgan Wallen'],0.457,210123,0.774,0,4.29E-05,0,0.119,-5.201,1,78,2020-08-14,0.0336,203.863,0.59,2020,-1,-1,-1,-1,-1,-1
5JqZ3oqF00jkT81foAFvqg,0.0103,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']",0.781,169333,0.67,0,0,3,0.0761,-3.912,0,89,2020-11-20,0.0452,127.99,0.595,2020,-1,-1,-1,-1,-1,-1
6KfoDhO4XUWSbnyKjNp9c4,0.00162,Maniac,['Conan Gray'],0.628,185773,0.639,0,0,8,0.354,-5.46,1,85,2020-03-20,0.0435,108.045,0.493,2020,-1,-1,-1,-1,-1,-1
7dW84mWkdWE5a6lFWxJCBG,0.735,‘tis the damn season,['Taylor Swift'],0.575,229840,0.434,0,6.59E-05,5,0.105,-8.193,1,81,2020-12-11,0.0312,145.916,0.348,2020,-1,-1,-1,-1,-1,-1
5yY9lUy8nbvjM1Uyo1Uqoc,0.0706,Life Is Good (feat. Drake),"['Future', 'Drake']",0.676,237735,0.609,1,0,2,0.152,-5.831,0,85,2020-01-10,0.481,142.037,0.508,2020,-1,-1,-1,-1,-1,-1
0eBXyY4SatzpE7opnzgXvz,0.601,More Than My Hometown,['Morgan Wallen'],0.621,216573,0.882,0,0,6,0.132,-5.01,1,78,2020-04-17,0.0459,126.014,0.574,2020,-1,-1,-1,-1,-1,-1
1H7KnK26kc1YyellpbINEn,0.0221,The Woo (feat. 50 Cent & Roddy Ricch),"['Pop Smoke', '50 Cent', 'Roddy Ricch']",0.49,201600,0.618,1,3.77E-06,1,0.259,-5.655,1,84,2020-07-03,0.104,99.7,0.286,2020,-1,-1,-1,-1,-1,-1
6rLi6PyWXu1rPlShuIZpj6,0.114,Way Out (feat. Big Sean),"['Jack Harlow', 'Big Sean']",0.945,168906,0.582,1,0,11,0.103,-8.357,0,81,2020-12-09,0.0719,108.025,0.907,2020,-1,-1,-1,-1,-1,-1
3nS9a01VvXHQriLqJYwRqG,0.114,DOLLAZ ON MY HEAD (feat. Young Thug),"['Gunna', 'Young Thug']",0.825,197760,0.458,1,0,0,0.102,-7.47,1,81,2020-05-22,0.0577,145.115,0.161,2020,-1,-1,-1,-1,-1,-1
33gwZOGJWEZ7dRWPqPxBEZ,0.0978,Wolves (feat. Post Malone),"['Big Sean', 'Post Malone']",0.724,199758,0.675,1,9.41E-06,2,0.351,-5.267,1,82,2020-09-04,0.0867,160.048,0.325,2020,-1,-1,-1,-1,-1,-1
3RaT22zZsxVYxxKR7TAaYF,0.418,"no body, no crime (feat. HAIM)","['Taylor Swift', 'HAIM']",0.546,215627,0.613,0,0,7,0.103,-7.589,0,82,2020-12-11,0.0264,79.015,0.535,2020,-1,-1,-1,-1,-1,-1
4MzXwWMhyBbmu6hOcLVD49,0.401,DÁKITI,"['Bad Bunny', 'Jhay Cortez']",0.731,205090,0.573,1,5.22E-05,4,0.113,-10.059,0,91,2020-11-27,0.0544,109.928,0.145,2020,-1,-1,1,-1,-1,-1
0GzuHFG4Ql6DoyxFRnIk3F,0.105,Hawái - Remix,"['Maluma', 'The Weeknd']",0.766,200482,0.788,0,5.81E-06,6,0.142,-3.128,0,87,2020-11-05,0.312,179.984,0.609,2020,-1,-1,1,-1,-1,-1
0E4Y1XIbs8GrAT1YqVy6dq,0.698,Afterglow,['Ed Sheeran'],0.641,185487,0.324,0,0,11,0.328,-5.851,1,90,2020-12-21,0.0299,110.184,0.273,2020,-1,2,-1,-1,-1,-1
